"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78543011640","2020-05-15T09:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","68","85","0.00","","","","57","30.06","CLR:00","30.05","10.00","74","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/15/20 09:53:02 METAR TIST 151353Z 11014KT 10SM CLR 29/20 A3006 RMK AO2 SLP180 T02940200 (ATC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T10:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","70","85","0.00","","-0.01","0","61","30.05","SCT:04 34","30.04","10.00","75","120","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/15/20 10:53:02 METAR TIST 151453Z 12015KT 10SM SCT034 29/21 A3005 RMK AO2 SLP177 T02940211 50002 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T11:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","86","0.00","","","","59","30.04","FEW:02 50","30.03","10.00","75","130","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/15/20 11:53:02 METAR TIST 151553Z 13016KT 10SM FEW050 30/21 A3004 RMK AO2 SLP172 T03000211 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","70","87","0.00","","","","57","30.02","FEW:02 30","30.01","10.00","75","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/15/20 12:53:02 METAR TIST 151653Z 13013KT 10SM FEW030 31/21 A3002 RMK AO2 SLP166 T03060211 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","70","86","0.00","","+0.05","8","59","30.00","FEW:02 30","29.99","10.00","75","130","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11605/15/20 13:53:02 METAR TIST 151753Z 13015KT 10SM FEW030 30/21 A3000 RMK AO2 SLP160 T03000211 10306 20283 58016 (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","86","","","+0.05","8","59","30.00","26","","9.94","","130","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 21315 10300 20211 30078 40160 58016 91753 333 10306 20272 555 91518=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","69","85","0.00","","","","59","30.00","BKN:07 75","29.99","10.00","74","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/15/20 14:53:02 METAR TIST 151853Z 13013KT 10SM BKN075 29/21 A3000 RMK AO2 SLP160 T02940206 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","70","86","0.00","","","","59","29.98","BKN:07 60","29.97","10.00","75","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/15/20 15:53:02 METAR TIST 151953Z 13011KT 10SM BKN060 30/21 A2998 RMK AO2 SLP153 T03000211 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","69","85","0.00","","+0.02","8","59","29.98","FEW:02 43","29.97","10.00","74","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/15/20 16:53:02 METAR TIST 152053Z 13011KT 10SM FEW043 29/21 A2998 RMK AO2 SLP152 T02940206 58008 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","70","84","0.00","","","","63","29.99","FEW:02 34","29.98","10.00","74","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/15/20 17:53:02 METAR TIST 152153Z 12014KT 10SM FEW034 29/21 A2999 RMK AO2 SLP155 T02890211 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","70","82","0.00","","","","67","29.99","CLR:00","29.98","10.00","74","100","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/15/20 18:53:02 METAR TIST 152253Z 10012KT 10SM CLR 28/21 A2999 RMK AO2 SLP157 T02780211 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T19:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","70","82","0.00","","-0.02","3","67","30.01","CLR:00","29.99","10.00","74","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/15/20 19:53:02 METAR TIST 152353Z 11011KT 10SM CLR 28/21 A3000 RMK AO2 SLP161 T02780211 10306 20278 53008 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T20:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","82","","","-0.02","3","67","30.01","","","9.94","","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01111 10278 20211 30078 40161 53008 92353 333 10306 20256 555 91600=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","70","82","0.00","","","","67","30.02","CLR:00","30.01","10.00","74","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09005/15/20 20:53:01 METAR TIST 160053Z 11014KT 10SM CLR 28/21 A3002 RMK AO2 SLP165 T02780211","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","70","82","0.00","","","","67","30.02","SCT:04 30 BKN:07 70","30.01","10.00","74","100","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/15/20 21:53:01 METAR TIST 160153Z 10010KT 10SM SCT030 BKN070 28/21 A3002 RMK AO2 SLP167 T02780211","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","71","82","0.00","","-0.03","1","69","30.03","FEW:02 26 FEW:02 70","30.03","10.00","75","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/15/20 22:53:01 METAR TIST 160253Z 11010KT 10SM FEW026 FEW070 28/22 A3004 RMK AO2 SLP171 T02780217 51011","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T23:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","71","82","0.00","","","","69","30.04","FEW:02 27","30.03","10.00","75","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/15/20 23:53:02 METAR TIST 160353Z 12014KT 10SM FEW027 28/22 A3004 RMK AO2 SLP172 T02780217 403060256","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-15T23:59:00","SOD  ","6","","","","","","","","","","","","","","","70","83","65","30.02","30.00","74","13.5","18","1.2","0","87","78","110","26","T","","","130","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):87 24 HR MAX TEMP TIME (LST):1548 24 HR MIN TEMP (F):78 24 HR MIN TEMP TIME (LST):0228 AVERAGE STATION PRESSURE:30.000 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1723 PEAK WIND SPEED (MPH):26  PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):2318  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):1149 AVERAGE WIND SPEED (MPH):13.5 24 HR AVG TEMP (F):83 HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:18  LATEST DAY MAX TEMP (0700-1900 LST):87  LATEST NIGHT MIN TEMP(1900-0800 LST):78 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0546","1847","","2009-08-10"
"78543011640","2020-05-16T00:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","71","82","0.00","","","","69","30.02","FEW:02 27 SCT:04 36 OVC:08 85","30.01","10.00","74","110","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/16/20 00:53:02 METAR TIST 160453Z 11016KT 10SM FEW027 SCT036 OVC085 28/22 A3002 RMK AO2 SLP166 T02780217","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T01:51:00","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","79","","","","","84","","FEW:02 23 BKN:07 28 BKN:07 80","30.00","10.00","75","080","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/16/20 01:51:02 SPECI TIST 160551Z 08007KT 10SM FEW023 BKN028 BKN080 26/23 A3001 RMK AO2 RAB35E46 P0000 FIBI","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T01:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","79","T","","+0.03","8","82","30.01","FEW:02 23 SCT:04 28 BKN:07 80","30.00","10.00","75","090","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14605/16/20 01:53:02 METAR TIST 160553Z 09006KT 10SM FEW023 SCT028 BKN080 26/23 A3001 RMK AO2 RAB35E46 SLP161 P0000 60000 T02610228 10283 20261 58010","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T02:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","79","","","+0.03","8","82","30.01","26","","9.94","","090","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08678543 15566 60906 10261 20228 30082 40161 58010 69901 90553 333 10283 20256 555 91606=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T02:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","69","80","0.00","","","","69","30.00","FEW:02 33 FEW:02 45 SCT:04 80","29.99","10.00","73","110","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/16/20 02:53:02 METAR TIST 160653Z 11015G23KT 10SM FEW033 FEW045 SCT080 27/21 A3000 RMK AO2 SLP160 T02670206","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T03:51:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","81","","","","","74","","BKN:07 26 BKN:07 37 OVC:08 90","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET078METAR TIST 160751Z AUTO 11014KT 10SM BKN026 BKN037 OVC090 27/22 A3000 RMK AO2=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T03:51:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","81","","","","","74","","BKN:07 26 BKN:07 37 OVC:08 90","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET078SPECI TIST 160751Z AUTO 11014KT 10SM BKN026 BKN037 OVC090 27/22 A3000 RMK AO2=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T03:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","71","81","0.00","","","","72","30.00","BKN:07 26 BKN:07 37 BKN:07 90","29.99","10.00","74","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/16/20 03:53:02 METAR TIST 160753Z 12014KT 10SM BKN026 BKN037 BKN090 27/22 A3000 RMK AO2 SLP159 T02720217","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T04:01:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","71","81","","","","","72","","SCT:04 26 SCT:04 37 BKN:07 90","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088METAR TIST 160801Z AUTO 11014KT 10SM SCT026 SCT037 BKN090 27/22 A3000 RMK AO2 T02720217=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T04:01:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","71","81","","","","","72","","SCT:04 26 SCT:04 37 BKN:07 90","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088SPECI TIST 160801Z AUTO 11014KT 10SM SCT026 SCT037 BKN090 27/22 A3000 RMK AO2 T02720217=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T04:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","70","81","0.00","","+0.00","5","69","30.00","FEW:02 26","29.99","10.00","74","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/16/20 04:53:02 METAR TIST 160853Z 12012KT 10SM FEW026 27/21 A3000 RMK AO2 SLP160 T02720211 55000","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T05:51:00","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","70","81","","","","","70","","BKN:07 25 BKN:07 80","30.01","10.00","74","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08805/16/20 05:51:02 SPECI TIST 160951Z 12014KT 10SM BKN025 BKN080 27/21 A3002 RMK AO2 FIBI","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T05:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","70","81","0.00","","","","69","30.01","SCT:04 25 SCT:04 30 BKN:07 80","30.01","10.00","74","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/16/20 05:53:02 METAR TIST 160953Z 11013KT 10SM SCT025 SCT030 BKN080 27/21 A3002 RMK AO2 SLP164 T02720211","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T06:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","71","82","0.00","","","","69","30.03","CLR:00","30.02","10.00","75","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09005/16/20 06:53:02 METAR TIST 161053Z 11013KT 10SM CLR 28/22 A3003 RMK AO2 SLP168 T02780217","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T07:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","82","0.00","","-0.04","1","67","30.04","FEW:02 30 BKN:07 80","30.03","10.00","74","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12505/16/20 07:53:02 METAR TIST 161153Z 12012KT 10SM FEW030 BKN080 28/21 A3004 RMK AO2 SLP172 T02780211 10283 20261 51012 $ (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T08:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","82","","","-0.04","1","67","30.04","26","","9.94","","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 61212 10278 20211 30092 40172 51012 91153 333 10306 20261 555 91612=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T08:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","84","0.00","","","","63","30.04","FEW:02 29","30.03","10.00","74","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 08:53:02 METAR TIST 161253Z 12011KT 10SM FEW029 29/21 A3004 RMK AO2 SLP174 T02890211 $ (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T09:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","70","85","0.00","","","","61","30.06","CLR:00","30.05","10.00","75","130","22","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 09:53:02 METAR TIST 161353Z 13012G19KT 10SM CLR 29/21 A3006 RMK AO2 SLP179 T02940211 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T10:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","70","86","0.00","","-0.01","0","59","30.05","CLR:00","30.04","10.00","75","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/16/20 10:53:02 METAR TIST 161453Z 13013KT 10SM CLR 30/21 A3005 RMK AO2 SLP177 T03000211 50005 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T11:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","86","0.00","","","","59","30.04","SCT:04 80","30.03","10.00","75","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 11:53:02 METAR TIST 161553Z 11013KT 10SM SCT080 30/21 A3004 RMK AO2 SLP174 T03000211 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","71","87","0.00","","","","59","30.03","FEW:02 90","30.02","10.00","76","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 12:53:02 METAR TIST 161653Z 13013KT 10SM FEW090 31/22 A3003 RMK AO2 SLP168 T03060217 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","86","0.00","","+0.04","8","63","30.01","CLR:00","30.00","10.00","76","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/16/20 13:53:02 METAR TIST 161753Z 13012KT 10SM CLR 30/22 A3001 RMK AO2 SLP164 T03000222 10311 20278 58014 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","86","","","+0.04","8","63","30.01","","","9.94","","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01312 10300 20222 30082 40164 58014 91753 333 10311 20278 555 91618=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","86","0.00","","","","63","29.99","CLR:00","29.98","10.00","76","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/16/20 14:53:02 METAR TIST 161853Z 12012KT 10SM CLR 30/22 A2999 RMK AO2 SLP156 T03000222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","86","0.00","","","","63","29.99","CLR:00","29.98","10.00","76","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/16/20 15:53:02 METAR TIST 161953Z 12011KT 10SM CLR 30/22 A2999 RMK AO2 SLP156 T03000222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","71","86","0.00","","+0.02","6","61","29.99","CLR:00","29.98","10.00","76","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/16/20 16:53:02 METAR TIST 162053Z 12012KT 10SM CLR 30/22 A2999 RMK AO2 SLP155 T03000217 56008 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","84","0.00","","","","67","30.00","FEW:02 25 SCT:04 31 SCT:04 42","29.99","10.00","76","100","20","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/16/20 17:53:02 METAR TIST 162153Z 10011G17KT 10SM FEW025 SCT031 SCT042 29/22 A3000 RMK AO2 SLP158 T02890222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","83","0.00","","","","70","30.01","SCT:04 25","30.00","10.00","75","090","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 18:53:02 METAR TIST 162253Z 09012KT 10SM SCT025 28/22 A3001 RMK AO2 SLP163 T02830222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
